Escriba su edad en años cumplidos,Genero al que pertenece,Del 1 a 5 donde 1 es pésimo y 5 excelente. ¿Qué puntaje le daría a la experiencia de clases a través de entornos virtuales de aprendizaje por internet?,¿Porqué?,Que plataforma utiliza para sus clases virtuales,Cuales son los medios de comunicación que utiliza para comunicarse con el docente:,Cantidad de materias que ha tomado hasta la fecha,Cantidad de materias aprobadas hasta la fecha,Las razones por la que aprobó sus materias son:,Cantidad de materias reprobadas hasta la fecha.,Las razones para reprobar fueron:,El nivel de aprendizaje que ha logrado fue (donde 1 es pésimo y 5 es excelente):,Estado Civil_Casado,Estado Civil_Otros,Estado Civil_Separado/Viudo,Estado Civil_Soltero,Estado Civil_Unión libre,"En su casa usted dispone de computadora personal, laptop o Tablet?_No","En su casa usted dispone de computadora personal, laptop o Tablet?_Sí",Qué tipo de acceso a internet tiene desde su casa?_datos moviles,Qué tipo de acceso a internet tiene desde su casa?_ninguna,Qué tipo de acceso a internet tiene desde su casa?_wifi,Tiene celular?_No,Tiene celular?_Sí,Tiene internet en el celular_No,Tiene internet en el celular_Sí,Usted preferiría pasar los cursos de manera:_Presencial,Usted preferiría pasar los cursos de manera:_Semi Presencial,Usted preferiría pasar los cursos de manera:_Virtual,En las sesiones on line de clases utiliza_Jitsi Meet,En las sesiones on line de clases utiliza_Meet de Google,"En las sesiones on line de clases utiliza_Meet de Google, Jitsi Meet",En las sesiones on line de clases utiliza_Teams,En las sesiones on line de clases utiliza_Zoom Meet,"En las sesiones on line de clases utiliza_Zoom Meet, Jitsi Meet","En las sesiones on line de clases utiliza_Zoom Meet, Meet de Google","En las sesiones on line de clases utiliza_Zoom Meet, Meet de Google, Jitsi Meet","En las sesiones on line de clases utiliza_Zoom Meet, Meet de Google, Jitsi Meet, Teams","En las sesiones on line de clases utiliza_Zoom Meet, Meet de Google, Teams"
20,Masculino,3,0.31133113311331134,0.5973597359735974,0.22552255225522552,10.0,5,0.24642464246424642,5.0,0.3069306930693069,3,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
28,Femenino,3,0.11771177117711772,0.5973597359735974,0.2717271727172717,8.0,31,0.027502750275027504,6.0,0.052805280528052806,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
21,Masculino,5,0.0022002200220022,0.0011001100110011,0.022002200220022004,7.0,7,0.1254125412541254,0.0,0.028602860286028604,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
21,Femenino,3,0.31133113311331134,0.32673267326732675,0.1936193619361936,7.0,0,0.0671067106710671,0.0,0.0847084708470847,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
19,Femenino,2,0.31133113311331134,0.5973597359735974,0.22552255225522552,7.0,7,0.1254125412541254,1.0,0.1639163916391639,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
17,Masculino,3,0.31133113311331134,0.5973597359735974,0.2717271727172717,6.0,0,0.24642464246424642,6.0,0.3069306930693069,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26,Masculino,4,0.27282728272827284,0.5973597359735974,0.15181518151815182,7.0,2,0.015401540154015401,5.0,0.12981298129812982,4,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
29,Masculino,1,0.11001100110011001,0.0044004400440044,0.1936193619361936,8.5,5,0.1254125412541254,7.0,0.036303630363036306,2,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
25,Femenino,3,0.0319031903190319,0.5973597359735974,0.2717271727172717,19.5,19,0.0187018701870187,0.5,0.0847084708470847,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
35,Masculino,4,0.11771177117711772,0.32673267326732675,0.15181518151815182,3.5,0,0.1254125412541254,3.5,0.036303630363036306,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17,Masculino,4,0.27282728272827284,0.32673267326732675,0.2717271727172717,6.0,0,0.0231023102310231,0.0,0.3069306930693069,5,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
24,Masculino,3,0.11771177117711772,0.32673267326732675,0.22552255225522552,13.0,30,0.022002200220022004,23.0,0.12981298129812982,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25,Masculino,3,0.27282728272827284,0.5973597359735974,0.1936193619361936,19.5,14,0.020902090209020903,6.0,0.052805280528052806,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
19,Femenino,2,0.27282728272827284,0.5973597359735974,0.2717271727172717,7.0,5,0.019801980198019802,1.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,Femenino,2,0.27282728272827284,0.32673267326732675,0.1936193619361936,7.0,0,0.24642464246424642,0.0,0.12981298129812982,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
21,Masculino,2,0.27282728272827284,0.32673267326732675,0.2717271727172717,7.0,7,0.0462046204620462,4.0,0.052805280528052806,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
23,Masculino,2,0.27282728272827284,0.32673267326732675,0.22552255225522552,13.5,46,0.015401540154015401,5.0,0.052805280528052806,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
27,Masculino,4,0.0968096809680968,0.32673267326732675,0.22552255225522552,11.0,50,0.022002200220022004,10.0,0.1639163916391639,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17,Femenino,3,0.31133113311331134,0.5973597359735974,0.2717271727172717,6.0,3,0.020902090209020903,2.0,0.052805280528052806,3,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18,Masculino,3,0.31133113311331134,0.5973597359735974,0.15181518151815182,7.0,0,0.24642464246424642,0.0,0.3069306930693069,4,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
29,Masculino,2,0.11001100110011001,0.5973597359735974,0.15181518151815182,8.5,2,0.24642464246424642,3.0,0.0319031903190319,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
22,Masculino,4,0.11771177117711772,0.5973597359735974,0.022002200220022004,13.0,25,0.0242024202420242,1.0,0.3069306930693069,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
23,Masculino,3,0.0968096809680968,0.5973597359735974,0.1936193619361936,13.5,43,0.0176017601760176,7.0,0.052805280528052806,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
27,Masculino,2,0.31133113311331134,0.5973597359735974,0.022002200220022004,11.0,38,0.0407040704070407,20.0,0.12981298129812982,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
20,Masculino,3,0.31133113311331134,0.5973597359735974,0.2717271727172717,10.0,5,0.24642464246424642,5.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
17,Masculino,2,0.31133113311331134,0.32673267326732675,0.1936193619361936,6.0,0,0.034103410341034104,0.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
19,Masculino,3,0.0968096809680968,0.32673267326732675,0.1936193619361936,7.0,1,0.24642464246424642,1.0,0.050605060506050605,3,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
23,Masculino,4,0.31133113311331134,0.32673267326732675,0.22552255225522552,13.5,33,0.015401540154015401,0.0,0.0847084708470847,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
21,Masculino,4,0.0968096809680968,0.32673267326732675,0.2717271727172717,7.0,20,0.015401540154015401,4.0,0.050605060506050605,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20,Femenino,2,0.31133113311331134,0.5973597359735974,0.2717271727172717,10.0,0,0.24642464246424642,0.0,0.3069306930693069,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
30,Masculino,4,0.0968096809680968,0.5973597359735974,0.0165016501650165,20.5,3,0.045104510451045104,2.0,0.0847084708470847,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
23,Masculino,4,0.0011001100110011,0.32673267326732675,0.0011001100110011,13.5,26,0.034103410341034104,4.0,0.1639163916391639,4,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
20,Femenino,3,0.31133113311331134,0.32673267326732675,0.1936193619361936,10.0,2,0.0671067106710671,5.0,0.028602860286028604,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26,Femenino,3,0.0319031903190319,0.5973597359735974,0.0165016501650165,7.0,5,0.1254125412541254,0.0,0.3069306930693069,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Masculino,3,0.11001100110011001,0.32673267326732675,0.2717271727172717,7.0,0,0.0231023102310231,6.0,0.036303630363036306,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20,Femenino,4,0.11771177117711772,0.5973597359735974,0.22552255225522552,10.0,5,0.0462046204620462,5.0,0.1639163916391639,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
36,Masculino,3,0.27282728272827284,0.32673267326732675,0.1936193619361936,6.0,11,0.24642464246424642,0.0,0.3069306930693069,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
30,Masculino,3,0.11771177117711772,0.5973597359735974,0.15181518151815182,20.5,13,0.019801980198019802,33.0,0.12981298129812982,4,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
27,Masculino,3,0.11001100110011001,0.5973597359735974,0.15181518151815182,11.0,50,0.0176017601760176,37.0,0.026402640264026403,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
26,Masculino,5,0.0968096809680968,0.5973597359735974,0.22552255225522552,7.0,0,0.0671067106710671,6.0,0.1639163916391639,5,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
23,Masculino,2,0.31133113311331134,0.5973597359735974,0.2717271727172717,13.5,6,0.0671067106710671,6.0,0.0319031903190319,3,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
19,Masculino,4,0.0968096809680968,0.32673267326732675,0.0011001100110011,7.0,13,0.0121012101210121,1.0,0.050605060506050605,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22,Masculino,4,0.11001100110011001,0.32673267326732675,0.22552255225522552,13.0,8,0.020902090209020903,5.0,0.036303630363036306,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
18,Masculino,2,0.31133113311331134,0.5973597359735974,0.22552255225522552,7.0,9,0.0165016501650165,2.0,0.052805280528052806,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
20,Masculino,5,0.0968096809680968,0.32673267326732675,0.15181518151815182,10.0,15,0.24642464246424642,0.0,0.3069306930693069,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
21,Masculino,3,0.27282728272827284,0.5973597359735974,0.011001100110011002,7.0,12,0.0187018701870187,7.0,0.0847084708470847,4,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,Masculino,1,0.0011001100110011,0.0033003300330033004,0.22552255225522552,10.0,13,0.0462046204620462,2.0,0.1639163916391639,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
19,Masculino,4,0.11001100110011001,0.32673267326732675,0.2717271727172717,7.0,14,0.0231023102310231,1.0,0.1639163916391639,4,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
28,Masculino,4,0.11771177117711772,0.32673267326732675,0.15181518151815182,8.0,16,0.24642464246424642,0.0,0.12981298129812982,3,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
27,Femenino,3,0.11001100110011001,0.5973597359735974,0.15181518151815182,11.0,27,0.24642464246424642,28.0,0.12981298129812982,4,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,Femenino,4,0.0968096809680968,0.5973597359735974,0.22552255225522552,13.5,22,0.015401540154015401,24.0,0.0847084708470847,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
22,Masculino,3,0.11001100110011001,0.5973597359735974,0.1936193619361936,13.0,2,0.24642464246424642,4.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
19,Femenino,2,0.11001100110011001,0.5973597359735974,0.2717271727172717,7.0,9,0.24642464246424642,4.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
23,Femenino,2,0.31133113311331134,0.32673267326732675,0.22552255225522552,13.5,13,0.24642464246424642,0.5,0.036303630363036306,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
24,Masculino,2,0.27282728272827284,0.32673267326732675,0.22552255225522552,13.0,32,0.027502750275027504,12.0,0.1639163916391639,5,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
22,Femenino,3,0.0011001100110011,0.32673267326732675,0.22552255225522552,13.0,26,0.0407040704070407,8.0,0.0847084708470847,3,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
33,Masculino,4,0.11001100110011001,0.5973597359735974,0.2717271727172717,11.5,6,0.0176017601760176,0.0,0.1639163916391639,5,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
35,Femenino,4,0.11771177117711772,0.0011001100110011,0.2717271727172717,3.5,2,0.1254125412541254,1.5,0.0847084708470847,3,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19,Femenino,2,0.31133113311331134,0.5973597359735974,0.15181518151815182,7.0,2,0.0671067106710671,3.0,0.1639163916391639,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,Masculino,3,0.31133113311331134,0.32673267326732675,0.15181518151815182,7.0,9,0.1254125412541254,4.0,0.036303630363036306,3,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
23,Femenino,4,0.0011001100110011,0.32673267326732675,0.22552255225522552,13.5,23,0.014301430143014302,7.0,0.1639163916391639,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
23,Masculino,3,0.27282728272827284,0.5973597359735974,0.0022002200220022,13.5,23,0.014301430143014302,13.0,0.1639163916391639,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,Femenino,2,0.31133113311331134,0.5973597359735974,0.22552255225522552,13.5,14,0.0671067106710671,8.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
25,Masculino,3,0.27282728272827284,0.32673267326732675,0.22552255225522552,19.5,1,0.24642464246424642,6.0,0.050605060506050605,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
23,Masculino,3,0.0011001100110011,0.5973597359735974,0.15181518151815182,13.5,-1,0.24642464246424642,4.0,0.050605060506050605,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
23,Femenino,3,0.27282728272827284,0.32673267326732675,0.1936193619361936,13.5,44,0.015401540154015401,12.0,0.3069306930693069,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26,Femenino,1,0.31133113311331134,0.32673267326732675,0.1936193619361936,7.0,3,0.015401540154015401,4.0,0.028602860286028604,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
24,Masculino,4,0.31133113311331134,0.32673267326732675,0.0088008800880088,13.0,33,0.24642464246424642,8.0,0.036303630363036306,3,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
18,Masculino,3,0.27282728272827284,0.5973597359735974,0.0088008800880088,7.0,0,0.0671067106710671,0.0,0.036303630363036306,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
25,Masculino,3,0.11001100110011001,0.5973597359735974,0.2717271727172717,19.5,34,0.0407040704070407,24.0,0.028602860286028604,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
27,Femenino,3,0.31133113311331134,0.5973597359735974,0.2717271727172717,11.0,11,0.24642464246424642,0.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,Masculino,4,0.27282728272827284,0.32673267326732675,0.1936193619361936,7.0,1,0.015401540154015401,7.0,0.036303630363036306,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
19,Masculino,4,0.0968096809680968,0.5973597359735974,0.0011001100110011,7.0,0,0.0462046204620462,1.0,0.12981298129812982,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17,Femenino,3,0.27282728272827284,0.5973597359735974,0.0022002200220022,6.0,0,0.0231023102310231,0.0,0.3069306930693069,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,Masculino,3,0.0011001100110011,0.32673267326732675,0.22552255225522552,7.0,0,0.24642464246424642,7.0,0.1639163916391639,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
29,Femenino,3,0.27282728272827284,0.5973597359735974,0.2717271727172717,8.5,32,0.0242024202420242,2.0,0.12981298129812982,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26,Masculino,2,0.31133113311331134,0.5973597359735974,0.1936193619361936,7.0,42,0.022002200220022004,20.0,0.036303630363036306,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
22,Femenino,3,0.31133113311331134,0.5973597359735974,0.2717271727172717,13.0,4,0.0176017601760176,1.0,0.12981298129812982,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
41,Masculino,4,0.11771177117711772,0.5973597359735974,0.1936193619361936,142.0,50,0.1254125412541254,34.0,0.1639163916391639,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20,Masculino,2,0.31133113311331134,0.5973597359735974,0.1936193619361936,10.0,3,0.015401540154015401,4.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24,Femenino,4,0.31133113311331134,0.32673267326732675,0.15181518151815182,13.0,10,0.022002200220022004,3.0,0.3069306930693069,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
19,Masculino,1,0.27282728272827284,0.5973597359735974,0.1936193619361936,7.0,3,0.24642464246424642,4.0,0.052805280528052806,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
31,Masculino,4,0.11001100110011001,0.0176017601760176,0.22552255225522552,5.0,27,0.24642464246424642,38.0,0.12981298129812982,4,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
28,Femenino,4,0.0011001100110011,0.32673267326732675,0.22552255225522552,8.0,44,0.0231023102310231,39.0,0.1639163916391639,2,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20,Masculino,3,0.27282728272827284,0.32673267326732675,0.22552255225522552,10.0,22,0.0231023102310231,11.0,0.0847084708470847,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
25,Masculino,4,0.27282728272827284,0.5973597359735974,0.2717271727172717,19.5,19,0.014301430143014302,0.5,0.013201320132013201,4,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
38,Masculino,1,0.0319031903190319,0.0011001100110011,0.15181518151815182,20.5,4,0.24642464246424642,5.0,0.036303630363036306,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
23,Masculino,2,0.27282728272827284,0.0011001100110011,0.2717271727172717,13.5,40,0.0242024202420242,0.0,0.3069306930693069,5,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
26,Femenino,4,0.11771177117711772,0.5973597359735974,0.2717271727172717,7.0,0,0.034103410341034104,0.0,0.3069306930693069,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18,Femenino,3,0.0011001100110011,0.5973597359735974,0.15181518151815182,7.0,4,0.015401540154015401,2.0,0.1639163916391639,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
27,Masculino,4,0.31133113311331134,0.5973597359735974,0.2717271727172717,11.0,0,0.24642464246424642,11.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
34,Femenino,4,0.0011001100110011,0.32673267326732675,0.2717271727172717,9.0,6,0.1254125412541254,4.0,0.0847084708470847,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20,Femenino,4,0.11001100110011001,0.32673267326732675,0.2717271727172717,10.0,6,0.0462046204620462,1.0,0.03850385038503851,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
22,Femenino,4,0.11771177117711772,0.5973597359735974,0.15181518151815182,13.0,0,0.020902090209020903,0.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
25,Masculino,4,0.0319031903190319,0.0176017601760176,0.1936193619361936,19.5,50,0.015401540154015401,5.0,0.050605060506050605,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
20,Femenino,3,0.11771177117711772,0.5973597359735974,0.2717271727172717,10.0,20,0.027502750275027504,0.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
23,Masculino,4,0.31133113311331134,0.32673267326732675,0.2717271727172717,13.5,0,0.24642464246424642,0.0,0.1639163916391639,2,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
18,Masculino,3,0.11771177117711772,0.5973597359735974,0.15181518151815182,7.0,0,0.24642464246424642,0.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
27,Masculino,4,0.11001100110011001,0.5973597359735974,0.2717271727172717,11.0,3,0.014301430143014302,1.0,0.0847084708470847,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
22,Masculino,3,0.11771177117711772,0.5973597359735974,0.0165016501650165,13.0,19,0.1254125412541254,1.0,0.1639163916391639,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
23,Masculino,4,0.0968096809680968,0.5973597359735974,0.2717271727172717,13.5,21,0.022002200220022004,0.0,0.013201320132013201,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
22,Masculino,4,0.11771177117711772,0.5973597359735974,0.2717271727172717,13.0,4,0.1254125412541254,3.0,0.050605060506050605,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,Femenino,3,0.27282728272827284,0.5973597359735974,0.15181518151815182,7.0,0,0.24642464246424642,0.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
22,Masculino,5,0.11001100110011001,0.5973597359735974,0.2717271727172717,13.0,12,0.24642464246424642,1.0,0.050605060506050605,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
43,Masculino,3,0.11001100110011001,0.5973597359735974,0.15181518151815182,8.0,6,0.0242024202420242,2.0,0.12981298129812982,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
22,Femenino,3,0.0319031903190319,0.007700770077007701,0.0022002200220022,13.0,5,0.015401540154015401,8.0,0.0847084708470847,4,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,Masculino,5,0.31133113311331134,0.5973597359735974,0.1936193619361936,10.0,0,0.24642464246424642,0.0,0.3069306930693069,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,Femenino,5,0.31133113311331134,0.5973597359735974,0.0594059405940594,10.0,6,0.020902090209020903,2.0,0.03850385038503851,3,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
