dip,Género,Provincia,Ciudad,Colegio,Administración del Colegio,Edad,Provincia_LE,Ciudad_LE,Género_FEMENINO,Género_MASCULINO,Género_NO RESPONDE,Administración del Colegio_CEMA,Administración del Colegio_CONVENIO,Administración del Colegio_FISCAL,Administración del Colegio_OTRO,Administración del Colegio_PRIVADA,Edad_std
6787765,FEMENINO,MURILLO,LA PAZ,CEMA DON BOSCO,FISCAL,38,32,44,1,0,0,0,0,1,0,0,0.3494200305439392
6787818,MASCULINO,MURILLO,LA PAZ,HUGO DAVILA,FISCAL,33,32,44,0,1,0,0,0,1,0,0,-0.3355618170199984
6787854,MASCULINO,MURILLO,LA PAZ,AYACUCHO,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6787899,MASCULINO,MURILLO,LA PAZ,LA SALLE,CONVENIO,39,32,44,0,1,0,0,1,0,0,0,0.4864164000567267
6787944,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,0,1,0,0,1,0,0,2.2673692037229642
6788015,MASCULINO,MURILLO,LA PAZ,DON BOSCO,CONVENIO,33,32,44,0,1,0,0,1,0,0,0,-0.3355618170199984
6788309,MASCULINO,NOR YUNGAS,CORIPATA,COL.,FISCAL,38,34,27,0,1,0,0,0,1,0,0,0.3494200305439392
6788447,MASCULINO,MURILLO,LA PAZ,PANTALEON DALENCE,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
6788864,MASCULINO,MURILLO,EL ALTO,UNIDADAD EDUCATIVA LA PAZ,FISCAL,39,32,32,0,1,0,0,0,1,0,0,0.4864164000567267
6788903,MASCULINO,MURILLO,LA PAZ,CENTRO EDUCATIVO PARTICULAR BOLIVIA,FISCAL,42,32,44,0,1,0,0,0,1,0,0,0.8974055085950893
6788986,MASCULINO,MURILLO,LA PAZ,GERMAN BUSCH,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6789044,MASCULINO,MURILLO,LA PAZ,CENTRO INTEGRADO COLORADOS DE BOLIVIA,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6789388,MASCULINO,MURILLO,LA PAZ,ALFREDO VARGAS,FISCAL,35,32,44,0,1,0,0,0,1,0,0,-0.06156907799442335
6789452,MASCULINO,FRANZ TAMAYO,LA PAZ,VENEZUELA A,FISCAL,33,17,44,0,1,0,0,0,1,0,0,-0.3355618170199984
6789541,MASCULINO,MURILLO,EL ALTO,PEDRO DOMINGO MURILLLO,PRIVADA,39,32,32,0,1,0,0,0,0,0,1,0.4864164000567267
6789834,MASCULINO,MURILLO,LA PAZ,ENRIQUE LINNDEMAN,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6790035,FEMENINO,VACA DIEZ,GUAYARAMERIN,AVE MARIA,CONVENIO,28,51,35,1,0,0,0,1,0,0,0,-1.0205436645839359
6790205,MASCULINO,MURILLO,LA PAZ,RDO.P. WALTER STRUB,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6790441,MASCULINO,SUD YUNGAS,IRUPANA,SAN JAVIER,FISCAL,38,47,39,0,1,0,0,0,1,0,0,0.3494200305439392
6790704,MASCULINO,MURILLO,LA PAZ,TRES PASOS AL FRENTE,CEMA,31,32,44,0,1,0,1,0,0,0,0,-0.6095545560455734
6791265,MASCULINO,MURILLO,LA PAZ,COLEGIO ABRAHAM REYES DE FE Y ALEGRIA,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6791524,FEMENINO,MURILLO,LA PAZ,SAN LUIS,FISCAL,33,32,44,1,0,0,0,0,1,0,0,-0.3355618170199984
6792393,FEMENINO,MURILLO,LA PAZ,ESCUELA INDUSTRIAL SUPERIOR PEDRO DOMINGO MURILLO,FISCAL,32,32,44,1,0,0,0,0,1,0,0,-0.4725581865327859
6792628,FEMENINO,MURILLO,LA PAZ,BAUTISTA CANADIENSE,PRIVADA,30,32,44,1,0,0,0,0,0,0,1,-0.7465509255583609
6792695,MASCULINO,MURILLO,LA PAZ,SAN JUDAS TADEO,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
6793280,MASCULINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA SAN ANDRES,CONVENIO,29,32,44,0,1,0,0,1,0,0,0,-0.8835472950711485
6793466,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,0,1,0,0,1,0,0,-2.664500098737386
6793501,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6793531,FEMENINO,MURILLO,LA PAZ,LUIS ESPINAL CAMPS,FISCAL,35,32,44,1,0,0,0,0,1,0,0,-0.06156907799442335
6793600,MASCULINO,MURILLO,LA PAZ,SIMON BOLIVAR,FISCAL,40,32,44,0,1,0,0,0,1,0,0,0.6234127695695142
6794142,MASCULINO,MURILLO,LA PAZ,DON BOSCO PAMPAHASI,CONVENIO,30,32,44,0,1,0,0,1,0,0,0,-0.7465509255583609
6794454,MASCULINO,MURILLO,LA PAZ,ANTONIO DIAZ VILLAMIL,FISCAL,43,32,44,0,1,0,0,0,1,0,0,1.0344018781078768
6794585,MASCULINO,MURILLO,LA PAZ,DOMINGO FAUSTINO,FISCAL,30,32,44,0,1,0,0,0,1,0,0,-0.7465509255583609
6795004,MASCULINO,MURILLO,LA PAZ,HEROES DEL PACIFICO,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6795007,MASCULINO,MURILLO,LA PAZ,HEROES DEL PACIFICO,FISCAL,35,32,44,0,1,0,0,0,1,0,0,-0.06156907799442335
6795461,MASCULINO,MURILLO,LA PAZ,INSTITUTO DOMINGO SAVIO,PRIVADA,39,32,44,0,1,0,0,0,0,0,1,0.4864164000567267
6795905,FEMENINO,MURILLO,LA PAZ,ALFREDO VARGAS,FISCAL,36,32,44,1,0,0,0,0,1,0,0,0.07542729151836416
6796369,MASCULINO,MURILLO,LA PAZ,SAGRADOS CORAZONES B,CEMA,31,32,44,0,1,0,1,0,0,0,0,-0.6095545560455734
6796382,FEMENINO,MURILLO,LA PAZ,LICEO LA PAZ,FISCAL,35,32,44,1,0,0,0,0,1,0,0,-0.06156907799442335
6796408,MASCULINO,MURILLO,LA PAZ,DON BOSCO DE PAMPAHASI,CONVENIO,30,32,44,0,1,0,0,1,0,0,0,-0.7465509255583609
6796559,MASCULINO,MURILLO,LA PAZ,DON BOSCO,CONVENIO,23,32,44,0,1,0,0,1,0,0,0,-1.7055255121478736
6796669,MASCULINO,MURILLO,LA PAZ,DON BOSCO,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6797450,FEMENINO,MURILLO,EL ALTO,PRIMERO DE MAYO,FISCAL,32,32,32,1,0,0,0,0,1,0,0,-0.4725581865327859
6798563,MASCULINO,OMASUYOS,EL ALTO,6 DE MARZO,FISCAL,35,35,32,0,1,0,0,0,1,0,0,-0.06156907799442335
6798566,MASCULINO,OMASUYOS,LA PAZ,FRANZ TAMAYO,CEMA,37,35,44,0,1,0,1,0,0,0,0,0.21242366103115168
6798714,MASCULINO,AROMA,LA PAZ,REPUBLICA DE ITALIA,FISCAL,40,6,44,0,1,0,0,0,1,0,0,0.6234127695695142
6798723,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6798823,MASCULINO,OTRO,OTRO,U.E. NATALIA PALACIOS,FISCAL,28,38,51,0,1,0,0,0,1,0,0,-1.0205436645839359
6798916,MASCULINO,MURILLO,LA PAZ,CEA MIRAFLORES,FISCAL,32,32,44,0,1,0,0,0,1,0,0,-0.4725581865327859
6799065,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6799398,MASCULINO,MURILLO,LA PAZ,COMUNIDAD EDUCATIVA MARIEN GARTEN,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6799655,MASCULINO,MURILLO,LA PAZ,MAX VALDIVIA E.P.D.B,CONVENIO,31,32,44,0,1,0,0,1,0,0,0,-0.6095545560455734
6800124,MASCULINO,MURILLO,EL ALTO,SIMON BOLIVAR,FISCAL,37,32,32,0,1,0,0,0,1,0,0,0.21242366103115168
6800189,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,35,32,44,1,0,0,0,0,1,0,0,-0.06156907799442335
6800356,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6800431,FEMENINO,OMASUYOS,LA PAZ,JOSE LUIS SUAREZ GUSMAN,FISCAL,36,35,44,1,0,0,0,0,1,0,0,0.07542729151836416
6800891,MASCULINO,MURILLO,LA PAZ,EMMA CANADAY,PRIVADA,38,32,44,0,1,0,0,0,0,0,1,0.3494200305439392
6800893,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,0,1,0,0,1,0,0,-2.664500098737386
6800941,MASCULINO,MURILLO,LA PAZ,ANTONIO DIAZ VILLAMIL,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6801000,MASCULINO,MURILLO,LA PAZ,UE,FISCAL,35,32,44,0,1,0,0,0,1,0,0,-0.06156907799442335
6801261,MASCULINO,MURILLO,LA PAZ,"GERMAN BUSCH ""B""",FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
6801692,FEMENINO,MURILLO,LA PAZ,"VENEZUELA ""C""",FISCAL,37,32,44,1,0,0,0,0,1,0,0,0.21242366103115168
6801885,MASCULINO,MURILLO,LA PAZ,SAN FRANCISCO,PRIVADA,28,32,44,0,1,0,0,0,0,0,1,-1.0205436645839359
6801891,MASCULINO,MURILLO,LA PAZ,SAN JOSE,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
6801989,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,1,0,0,0,0,1,0,0,-2.664500098737386
6803561,FEMENINO,MURILLO,LA PAZ,INGLES CATOLICO,PRIVADA,31,32,44,1,0,0,0,0,0,0,1,-0.6095545560455734
6803565,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
6803631,MASCULINO,MURILLO,LA PAZ,COLEGIO NACIONAL MIXTO DAVID PINILLA,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6803704,MASCULINO,MURILLO,LA PAZ,6 DE JUNIO,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6804271,FEMENINO,MURILLO,LA PAZ,SAN SIMON DE AYACUCHO,FISCAL,37,32,44,1,0,0,0,0,1,0,0,0.21242366103115168
6804282,MASCULINO,MURILLO,LA PAZ,6 DE JUNIO,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6804315,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,30,32,44,0,1,0,0,0,0,0,1,-0.7465509255583609
6804711,MASCULINO,MURILLO,LA PAZ,PUERTO DE MEJILLONES,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
6804721,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,0,1,0,0,1,0,0,2.2673692037229642
6805231,MASCULINO,MURILLO,LA PAZ,EUFRASIEUFRASIO IBANEZ RIVERO,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6805784,MASCULINO,MURILLO,EL ALTO,WALTER ALPIRE DURAN,FISCAL,39,32,32,0,1,0,0,0,1,0,0,0.4864164000567267
6805843,MASCULINO,MURILLO,EL ALTO,HEROES DEL PACAAFICO,FISCAL,39,32,32,0,1,0,0,0,1,0,0,0.4864164000567267
6805924,FEMENINO,MURILLO,LA PAZ,COSMOS 79,FISCAL,33,32,44,1,0,0,0,0,1,0,0,-0.3355618170199984
6806209,MASCULINO,MURILLO,LA PAZ,SAN SIMON DE AYACUCHO,FISCAL,41,32,44,0,1,0,0,0,1,0,0,0.7604091390823018
6806428,MASCULINO,MURILLO,LA PAZ,ANTONIO DIAZ VILLAMIL,FISCAL,32,32,44,0,1,0,0,0,1,0,0,-0.4725581865327859
6807468,MASCULINO,MURILLO,LA PAZ,FELIZ REYES ORTIZ,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
6807495,MASCULINO,MURILLO,LA PAZ,ANTONIO DIAS VILLAMIL A,FISCAL,30,32,44,0,1,0,0,0,1,0,0,-0.7465509255583609
6807807,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,1,0,0,0,0,1,0,0,-2.664500098737386
6807933,FEMENINO,MURILLO,EL ALTO,UNIDAD EDUCATIVA CALAMA,FISCAL,39,32,32,1,0,0,0,0,1,0,0,0.4864164000567267
6808168,MASCULINO,MURILLO,LA PAZ,SIMON BOLIVAR,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6808267,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,1,0,0,0,0,1,0,0,-2.664500098737386
6808341,MASCULINO,MURILLO,LA PAZ,SAGRADOS CORAZONES,CONVENIO,36,32,44,0,1,0,0,1,0,0,0,0.07542729151836416
6808502,FEMENINO,OTRO,ORURO,U.E. 5 DE MAYO,FISCAL,34,38,50,1,0,0,0,0,1,0,0,-0.19856544750721086
6808745,MASCULINO,MURILLO,EL ALTO,ADOLFO KOLPING,PRIVADA,35,32,32,0,1,0,0,0,0,0,1,-0.06156907799442335
6809043,MASCULINO,MURILLO,LA PAZ,"UNIDAD EDUCATIVA GERMAN BUSCH ""B""",FISCAL,30,32,44,0,1,0,0,0,1,0,0,-0.7465509255583609
6809052,MASCULINO,MURILLO,LA PAZ,PRAAAANCIPE DE PAZ,PRIVADA,36,32,44,0,1,0,0,0,0,0,1,0.07542729151836416
6809135,NO RESPONDE,MURILLO,LA PAZ,LICEO VENEZUELA,FISCAL,31,32,44,0,0,1,0,0,1,0,0,-0.6095545560455734
6809996,MASCULINO,MURILLO,LA PAZ,LA SALLE,CONVENIO,32,32,44,0,1,0,0,1,0,0,0,-0.4725581865327859
6810267,FEMENINO,MURILLO,EL ALTO,BOLIVAR MUNICIPAL,CONVENIO,31,32,32,1,0,0,0,1,0,0,0,-0.6095545560455734
6810280,FEMENINO,MURILLO,LA PAZ,SAGRADOS CORAZONES,PRIVADA,37,32,44,1,0,0,0,0,0,0,1,0.21242366103115168
6810387,MASCULINO,FRANZ TAMAYO,APOLO,SANTA BARBARA,FISCAL,36,17,6,0,1,0,0,0,1,0,0,0.07542729151836416
6811070,MASCULINO,MURILLO,LA PAZ,SANTA ANA,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
6811080,MASCULINO,MURILLO,LA PAZ,BOLIVIANO NORUEGO,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
6811210,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,0,1,0,0,1,0,0,-2.664500098737386
6811661,MASCULINO,MURILLO,LA PAZ,JESUS DE NAZARETH,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6811835,MASCULINO,MURILLO,LA PAZ,MANUEL VICENTE BALLIVIAN,FISCAL,41,32,44,0,1,0,0,0,1,0,0,0.7604091390823018
6812028,MASCULINO,OTRO,ORURO,CLUB DE LEONES,PRIVADA,37,38,50,0,1,0,0,0,0,0,1,0.21242366103115168
6812337,MASCULINO,MURILLO,LA PAZ,VIDA NUEVA,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6813001,MASCULINO,MURILLO,LA PAZ,LA SALLE,CONVENIO,35,32,44,0,1,0,0,1,0,0,0,-0.06156907799442335
6813430,MASCULINO,MURILLO,LA PAZ,DON BOSCO,CONVENIO,31,32,44,0,1,0,0,1,0,0,0,-0.6095545560455734
6813515,MASCULINO,MURILLO,LA PAZ,NACIONAL,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6813634,MASCULINO,MURILLO,LA PAZ,LICRO MILITAR TTE. EDMUNDO ANDRADE,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6813688,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6813932,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,0,1,0,0,1,0,0,-2.664500098737386
6813947,MASCULINO,MURILLO,LA PAZ,ELISA DE BALLIVIAN,CONVENIO,34,32,44,0,1,0,0,1,0,0,0,-0.19856544750721086
6814290,MASCULINO,MURILLO,LA PAZ,ESTEBAN BERTOLUSSO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
6814353,FEMENINO,MURILLO,EL ALTO,SAN LUIS DE GONZAGA,PRIVADA,28,32,32,1,0,0,0,0,0,0,1,-1.0205436645839359
6814502,MASCULINO,MURILLO,LA PAZ,DOMINGO SAVIO,CONVENIO,33,32,44,0,1,0,0,1,0,0,0,-0.3355618170199984
6814538,MASCULINO,MURILLO,LA PAZ,IV CENTENARIO,FISCAL,32,32,44,0,1,0,0,0,1,0,0,-0.4725581865327859
6814692,FEMENINO,MURILLO,LA PAZ,DON BOSCO,FISCAL,35,32,44,1,0,0,0,0,1,0,0,-0.06156907799442335
6814772,MASCULINO,MURILLO,LA PAZ,LA SALLE,FISCAL,35,32,44,0,1,0,0,0,1,0,0,-0.06156907799442335
6814784,FEMENINO,MURILLO,LA PAZ,REPAAOBLICA DE FRANCIA,FISCAL,36,32,44,1,0,0,0,0,1,0,0,0.07542729151836416
6815000,FEMENINO,MURILLO,LA PAZ,FRAY BERNARDINO DE CARDENAS,PRIVADA,34,32,44,1,0,0,0,0,0,0,1,-0.19856544750721086
6815056,MASCULINO,MURILLO,LA PAZ,GUALBERTO VILLARROEL,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
6815087,MASCULINO,OMASUYOS,ANCORAIMES,ANCORAIMES,FISCAL,36,35,4,0,1,0,0,0,1,0,0,0.07542729151836416
6815172,FEMENINO,MURILLO,LA PAZ,LICEO LA PAZ,FISCAL,31,32,44,1,0,0,0,0,1,0,0,-0.6095545560455734
6815257,FEMENINO,MURILLO,EL ALTO,UNIDAD EDUCATIVA VILLA ALEMANIA,CONVENIO,35,32,32,1,0,0,0,1,0,0,0,-0.06156907799442335
6815305,MASCULINO,MURILLO,EL ALTO,UNIDAD EDUCATIVA NOCTURNO BRASILIA,FISCAL,37,32,32,0,1,0,0,0,1,0,0,0.21242366103115168
6815511,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,1,0,0,0,0,1,0,0,2.2673692037229642
6815614,FEMENINO,MURILLO,LA PAZ,SAINT GERMAIN,PRIVADA,37,32,44,1,0,0,0,0,0,0,1,0.21242366103115168
6815838,MASCULINO,MURILLO,EL ALTO,VILLA JULIANA,FISCAL,36,32,32,0,1,0,0,0,1,0,0,0.07542729151836416
6815847,MASCULINO,MURILLO,LA PAZ,U.E. AMERICANO OBRAJES,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
6815896,MASCULINO,MURILLO,LA PAZ,MARIEN GARTEN,CONVENIO,35,32,44,0,1,0,0,1,0,0,0,-0.06156907799442335
6816001,MASCULINO,MURILLO,LA PAZ,DORA SCHMIDT,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6816189,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
6816287,MASCULINO,MURILLO,LA PAZ,RENE ZAMMORA,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6816948,MASCULINO,MURILLO,LA PAZ,HORIZONTES,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
6817013,MASCULINO,OTRO,TARIJA,CNL. ROBERTO PABON,FISCAL,31,38,73,0,1,0,0,0,1,0,0,-0.6095545560455734
6817083,MASCULINO,MURILLO,LA PAZ,JESUS OBRERO FE Y ALEGRIA,CONVENIO,37,32,44,0,1,0,0,1,0,0,0,0.21242366103115168
6817144,MASCULINO,MURILLO,LA PAZ,JESUS OBRERO,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
6817691,MASCULINO,MURILLO,LA PAZ,EMMA CANADAY,PRIVADA,39,32,44,0,1,0,0,0,0,0,1,0.4864164000567267
6818216,FEMENINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
6819614,MASCULINO,MURILLO,LA PAZ,BERTOLUSSO,PRIVADA,38,32,44,0,1,0,0,0,0,0,1,0.3494200305439392
6820040,MASCULINO,MURILLO,LA PAZ,COLEGIO NACIONAL MIXTO HUATAJATA,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
6820960,MASCULINO,MURILLO,LA PAZ,C.E.A VIACHA,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
6821354,FEMENINO,MURILLO,LA PAZ,SANTA ROSA,FISCAL,39,32,44,1,0,0,0,0,1,0,0,0.4864164000567267
6821583,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,33,32,44,0,1,0,0,0,1,0,0,-0.3355618170199984
6821706,MASCULINO,MURILLO,LA PAZ,DON BOSCO,PRIVADA,36,32,44,0,1,0,0,0,0,0,1,0.07542729151836416
6822171,FEMENINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA VIDA Y VERDAD,PRIVADA,35,32,44,1,0,0,0,0,0,0,1,-0.06156907799442335
6822668,MASCULINO,MURILLO,LA PAZ,"GERMAN BUSCH ""A""",FISCAL,32,32,44,0,1,0,0,0,1,0,0,-0.4725581865327859
6822713,FEMENINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,CONVENIO,31,32,44,1,0,0,0,1,0,0,0,-0.6095545560455734
6823942,MASCULINO,MURILLO,LA PAZ,VILLA EL CARMEN,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6823974,MASCULINO,ANTONIO QUIJARRO,UYUNI,INST. TEC. PUERTO DE MEJILLLONES,FISCAL,37,4,77,0,1,0,0,0,1,0,0,0.21242366103115168
6824119,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,0,1,0,0,1,0,0,-2.664500098737386
6824833,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
6824975,MASCULINO,MURILLO,EL ALTO,HEROES DEL PACIFICO,FISCAL,38,32,32,0,1,0,0,0,1,0,0,0.3494200305439392
6825000,FEMENINO,MURILLO,LA PAZ,VIDA NUEVA,CONVENIO,29,32,44,1,0,0,0,1,0,0,0,-0.8835472950711485
6825364,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,35,32,44,0,1,0,0,0,0,0,1,-0.06156907799442335
6825943,MASCULINO,MURILLO,LA PAZ,BOLIVIANO ALEMAN,PRIVADA,36,32,44,0,1,0,0,0,0,0,1,0.07542729151836416
6826348,MASCULINO,CARANAVI,CARANAVI,GUERRILEROS LANZA,CONVENIO,38,11,15,0,1,0,0,1,0,0,0,0.3494200305439392
6826383,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
6826411,MASCULINO,MURILLO,LA PAZ,NUESTRA SENORA DE LA PAZ II,FISCAL,32,32,44,0,1,0,0,0,1,0,0,-0.4725581865327859
6826481,MASCULINO,MURILLO,LA PAZ,MARISCAL ANDRES DE SANTA CRUZ,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6826493,MASCULINO,MURILLO,LA PAZ,MARCELO QUIROGA SANTA CRUZ,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6826620,FEMENINO,MURILLO,LA PAZ,ESCUELA INDUSTRIAL SUPERIOR PEDRO DOMINGO MURILLO,PRIVADA,36,32,44,1,0,0,0,0,0,0,1,0.07542729151836416
6826703,MASCULINO,LOAYZA,LA PAZ,CLUD DE LEONES MIRAFLORES NUESTRA SENORA DE FATIMA,PRIVADA,36,27,44,0,1,0,0,0,0,0,1,0.07542729151836416
6826805,FEMENINO,MURILLO,LA PAZ,SAN PEDRO POVEDA,CONVENIO,36,32,44,1,0,0,0,1,0,0,0,0.07542729151836416
6826999,FEMENINO,MURILLO,LA PAZ,PATER NOSTER,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
6827039,MASCULINO,MURILLO,EL ALTO,URBANO,FISCAL,39,32,32,0,1,0,0,0,1,0,0,0.4864164000567267
6827333,MASCULINO,MURILLO,EL ALTO,ILLIMANI,FISCAL,39,32,32,0,1,0,0,0,1,0,0,0.4864164000567267
6827357,MASCULINO,MURILLO,LA PAZ,SAN PEDRO POVEDA,FISCAL,35,32,44,0,1,0,0,0,1,0,0,-0.06156907799442335
6827399,MASCULINO,INGAVI,LA PAZ,NEPTAL VIRIS,FISCAL,37,22,44,0,1,0,0,0,1,0,0,0.21242366103115168
6827630,FEMENINO,MURILLO,LA PAZ,MANUEL VICENTE BALLIVIAN,FISCAL,40,32,44,1,0,0,0,0,1,0,0,0.6234127695695142
6827941,MASCULINO,MURILLO,LA PAZ,CLAUDIO SANJINES,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6827957,FEMENINO,MURILLO,LA PAZ,REVERENDO PADRE WALTER STRUB,FISCAL,36,32,44,1,0,0,0,0,1,0,0,0.07542729151836416
6828110,MASCULINO,MURILLO,LA PAZ,DR.MARTIN CARDENAS,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6828149,NO RESPONDE,MURILLO,LA PAZ,FRANZ TAMAYO,FISCAL,37,32,44,0,0,1,0,0,1,0,0,0.21242366103115168
6828647,MASCULINO,MURILLO,LA PAZ,NUESTRA SRA. DE FATIMA,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
6828783,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
6828819,MASCULINO,MURILLO,LA PAZ,FRAY BERNARDINO DE CARDENAS,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
6829133,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
6830007,FEMENINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,CONVENIO,35,32,44,1,0,0,0,1,0,0,0,-0.06156907799442335
6830015,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6830018,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,CONVENIO,29,32,44,0,1,0,0,1,0,0,0,-0.8835472950711485
6830287,MASCULINO,MURILLO,LA PAZ,COMUNIDAD EDUCATIVA MARIEN GARTEN,CONVENIO,34,32,44,0,1,0,0,1,0,0,0,-0.19856544750721086
6830871,MASCULINO,MURILLO,LA PAZ,HEROES DEL PACIFICO,FISCAL,29,32,44,0,1,0,0,0,1,0,0,-0.8835472950711485
